query,candidate_doi,label,candidate_year,candidate_title,crossref_score,true_doi,candidate_rank,candidate_author,query_author,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Featured review of on optimal control D. Subbaram Naidu 2000,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,1,2000.0,Featured review of books on optimal control,41.831413,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,1,D. Subbaram Naidu,D. Subbaram Naidu,75.72815533980582,92.5,2000.0,0.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.3.co;2-2,0,2000.0,Featured review of books on optimal control,41.73242,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,2,D. Subbaram Naidu,D. Subbaram Naidu,75.72815533980582,92.5,2000.0,0.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.1002/oca.866,0,2008.0,Call for Papers: ‘<i>Optimal Control in Diabetes</i>’,36.664585,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,3,D. Subbaram Naidu,D. Subbaram Naidu,37.16814159292036,37.16814159292036,2000.0,8.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.1002/rnc.640,0,2002.0,Featured Review of Books on Linear Systems. Some of the books that are published around or after 1995 and considered for this short featured review on <i>Linear Systems</i> are (in chronological order).,36.4778,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,4,D. Subbaram Naidu,D. Subbaram Naidu,32.82442748091603,51.851851851851855,2000.0,2.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.1109/isrcs.2014.6900094,0,2014.0,Real-time algorithm for nonlinear systems with incomplete state information using finite-horizon optimal control technique,34.857277,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,5,Ahmed Khamis,D. Subbaram Naidu,38.46153846153846,40.0,2000.0,14.0,27.586206896551722
Featured review of on optimal control D. Subbaram Naidu 2000,10.1016/0957-4158(94)90023-x,0,1994.0,Mechatronics: Electronmechanics and Control Mechatronics,33.51094,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,6,D. Subbaram Naidu,D. Subbaram Naidu,31.034482758620683,31.034482758620683,2000.0,6.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.1002/oca.679,0,2001.0,Unified approach to linear quadratic regulator with time‐scale property,32.80857,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,7,Hardev Singh,D. Subbaram Naidu,35.1145038167939,35.1145038167939,2000.0,1.0,27.586206896551722
Featured review of on optimal control D. Subbaram Naidu 2000,10.1016/0957-4158(95)00086-0,0,1996.0,Mechatronics: Electronic control systems in mechanical engineering,31.833805,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,8,D. Subbaram Naidu,D. Subbaram Naidu,38.095238095238095,39.682539682539684,2000.0,4.0,100.0
Featured review of on optimal control D. Subbaram Naidu 2000,10.15377/2409-9694.2014.01.01.1,0,2014.0,A Modified Optimal Control Strategy for a Five-Finger Robotic,31.730976,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,9,Cheng-Hung Chen,D. Subbaram Naidu,33.057851239669425,33.05785123966942,2000.0,14.0,12.5
Featured review of on optimal control D. Subbaram Naidu 2000,10.1016/0967-0661(95)90023-3,0,1995.0,"Automatic control, Proc. 12th Triennial World Congress of IFAC vol. 1—Theory",30.752308,10.1002/1099-1239(20001230)10:15<1345::aid-rnc506>3.0.co;2-b,10,D. Subbaram Naidu,D. Subbaram Naidu,36.76470588235294,36.76470588235294,2000.0,5.0,100.0
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.3958/059.039.0110,1,2014.0,<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipidae: Cynipini): New Pest of Oaks in Mexico,134.83919,10.3958/059.039.0110,1,J. Pujade-Villar,J. Pujade-Villar,85.71428571428572,94.73684210526315,2014.0,0.0,100.0
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.22201/ib.20078706e.2025.96.5614,0,2025.0,"A new gall wasp species (Hymenoptera: Cynipidae),  Andricus protector Pujade-Villar and Cuesta-Porta sp.  nova (Hymenoptera: Cynipidae: Cynipini), from Mexico",100.90077,10.3958/059.039.0110,2,Juli Pujade-Villar,J. Pujade-Villar,51.26353790613718,55.51330798479088,2014.0,11.0,88.23529411764706
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.32870/dugesiana.v22i2.4717,0,2015.0,"Andricus protuberans n. sp. (Hymenoptera: Cynipidae: Cynipini), a new species of oak gallwasp from Mexico",94.859,10.3958/059.039.0110,3,Juli Pujade-Villar,J. Pujade-Villar,52.212389380530965,57.52212389380531,2014.0,1.0,88.23529411764706
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.11646/zootaxa.4890.4.7,0,2020.0,"Andricus forni Pujade-Villar &amp;amp; Nicholls n. sp., a new species of oak gallwasp from China (Hymenoptera: Cynipidae)",83.60278,10.3958/059.039.0110,4,JULI PUJADE-VILLAR,J. Pujade-Villar,57.02479338842975,59.50413223140496,2014.0,6.0,29.411764705882348
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.32870/dugesiana.v25i2.7051,0,2018.0,Descripción de Amphibolips cibriani Pujade-Villar n. sp. para México (Hymenoptera: Cynipidae: Cynipini),79.29739,10.3958/059.039.0110,5,,J. Pujade-Villar,57.14285714285714,58.035714285714285,2014.0,4.0,10.526315789473683
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.53749/fem.0081004,0,2022.0,"Andricus protuberans Pujade-Villar &amp; Ferrer-Suay IS A SEXUAL FORM (HYM., CYNIPIDAE, CYNIPINI)",77.4369,10.3958/059.039.0110,6,Víctor Cuesta-Porta,J. Pujade-Villar,38.53211009174312,40.36697247706422,2014.0,8.0,28.57142857142857
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.11646/zootaxa.4993.1.1,0,2021.0,"Three new Nearctic genera of oak cynipid gall wasps (Hymenoptera: Cynipidae: Cynipini): Burnettweldia Pujade-Villar, Melika &amp;amp; Nicholls, Nichollsiella Melika, Pujade-Villar &amp;amp; Stone, Disholandricus Melika, Pujade-Villar &amp;amp; Nicholls; and re-establishment of the genus Paracraspis Weld",77.05754,10.3958/059.039.0110,7,GEORGE MELIKA,J. Pujade-Villar,39.52941176470588,50.617283950617285,2014.0,7.0,6.896551724137934
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.11646/zootaxa.2335.1.2,0,2010.0,"A new genus of oak gallwasps, Kinseyella Pujade-Villar &amp;amp; Melika, with a description of a new species from Mexico (Hymenoptera: Cynipidae: Cynipini)",76.8682,10.3958/059.039.0110,8,J. PUJADE-VILLAR,J. Pujade-Villar,49.27536231884058,56.17977528089887,2014.0,4.0,37.5
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.5565/rev/orsis.46,0,2017.0,"Revisió del gènere de cinípid «Zapatella» Pujade-Villar &amp; Melika amb la descripció de dues espècies noves de Colòmbia (Hymenoptera, Cynipidae, Cynipini)",76.80365,10.3958/059.039.0110,9,Sara Fernández-Garzón,J. Pujade-Villar,46.931407942238266,47.97047970479705,2014.0,3.0,27.027027027027028
<i>Andricus breviramuli</i>Pujade-Villar n. sp. (Hymenoptera: Cynipini): New Pest of Oaks in Mexico J. Pujade-Villar 2014,10.11646/zootaxa.5020.3.10,0,2021.0,"Erratum: GEORGE MELIKA, JULI PUJADE-VILLAR, JAMES A. NICHOLLS, VICTOR CUESTA-PORTA, CRYSTAL COOKE-McEWEN &amp;amp; GRAHAM N. STONE (2021) Three new Nearctic genera of oak cynipid gall wasps (Hymenoptera: Cynipidae: Cynipini): Burnettweldia Pujade-Villar, Melika &amp;amp; Nicholls, Nichollsiella Melika, Pujade-Villar &amp;amp; Stone, Disholandricus Melika, Pujade-Villar &amp;amp; Nicholls; and re-establishment of the genus Paracraspis Weld. Zootaxa, 4993: 001–081.",74.47123,10.3958/059.039.0110,10,GEORGE MELIKA,J. Pujade-Villar,30.952380952380953,50.617283950617285,2014.0,7.0,6.896551724137934
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.1007/s00703-013-0298-9,1,2014.0,Relative importance of acid coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation,89.43326,10.1007/s00703-013-0298-9,1,Eric Girard,Eric Girard,91.7910447761194,97.94238683127573,2013.0,1.0,100.0
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.1007/s00024-016-1294-z,0,2016.0,Importance of Chemical Composition of Ice Nuclei on the Formation of Arctic Ice Clouds,46.157158,10.1007/s00703-013-0298-9,2,Setigui Aboubacar Keita,Eric Girard,53.98230088495575,55.660377358490564,2013.0,3.0,23.529411764705888
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acp-2018-714-rc1,0,2018.0,Review for &amp;amp;#8220;The relative impact of cloud condensation nuclei and ice nucleating particle concentrations on phase-partitioning in Arctic Mixed-Phase Stratocumulus Clouds&amp;amp;#8221;,38.25551,10.1007/s00703-013-0298-9,3,,Eric Girard,55.786350148367944,55.85585585585586,2013.0,5.0,14.28571428571429
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acp-2021-686,0,2021.0,Relative importance and interactions of primary and secondary ice production in the Arctic mixed-phase clouds,38.108273,10.1007/s00703-013-0298-9,4,Xi Zhao,Eric Girard,56.22489959839358,65.38461538461539,2013.0,8.0,33.333333333333336
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acp-2021-686-supplement,0,2021.0,"Supplementary material to ""Relative importance and interactions of primary and secondary ice production in the Arctic mixed-phase clouds""",36.21781,10.1007/s00703-013-0298-9,5,Xi Zhao,Eric Girard,49.09747292418773,59.479553903345725,2013.0,8.0,33.333333333333336
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/amt-2019-231-rc2,0,2019.0,"Review of ""Spatiotemporal variability of shortwave radiation introduced by clouds over the Arctic sea ice""",35.563606,10.1007/s00703-013-0298-9,6,,Eric Girard,44.71544715447154,52.71966527196653,2013.0,6.0,14.28571428571429
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acp-2021-621-rc1,0,2021.0,"Review for Shi et al. entitled &amp;amp;#8220;Relative importance of high-latitude local and long-range transported dust to Arctic ice nucleating particles and impacts on Arctic mixed-phase clouds&amp;amp;#8220;, submitted to Atmospheric Chemistry and Physics",35.26528,10.1007/s00703-013-0298-9,7,,Eric Girard,47.61904761904761,50.39787798408488,2013.0,8.0,14.28571428571429
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acpd-13-17299-2013,0,2013.0,Feldspar minerals as efficient deposition ice nuclei,34.145603,10.1007/s00703-013-0298-9,8,J. D. Yakobi-Hancock,Eric Girard,40.625,57.534246575342465,2013.0,0.0,19.354838709677423
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acpd-13-4331-2013,0,2013.0,On the relationship between Arctic ice clouds and polluted air masses over the north slope of Alaska in April 2008,33.724697,10.1007/s00703-013-0298-9,9,C. Jouan,Eric Girard,47.24409448818898,55.28455284552845,2013.0,0.0,21.052631578947366
Relative importance of coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2013,10.5194/acp-2021-621,0,2021.0,Relative Importance of High-Latitude Local and Long-Range Transported Dust to Arctic Ice Nucleating Particles and Impacts on Arctic Mixed-Phase Clouds,33.717075,10.1007/s00703-013-0298-9,10,Yang Shi,Eric Girard,43.44827586206896,53.81818181818182,2013.0,8.0,31.57894736842105
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1007/bf01141701,1,1984.0,"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents",71.174545,10.1007/bf01141701,1,L. V. Samsonova,L. V. Samsonova,89.3854748603352,97.46835443037975,1984.0,0.0,100.0
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1021/acs.est.4c01530.s001,0,,Role of Direct and Sensitized Photolysis in the Photomineralization of Dissolved Organic Matter and Model Chromophores to Carbon Dioxide,34.45611,10.1007/bf01141701,2,,L. V. Samsonova,45.299145299145295,50.220264317180614,1984.0,,22.22222222222222
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1007/bf00951892,0,1980.0,"Phenyl-substituted 1,4-benzoquinone diazides. 4. Thermal decomposition of 2,6-diphenyl-1,4-benzoquinone diazide in oxygen-containing organic solvents",33.403027,10.1007/bf01141701,3,L. G. Plekhanova,L. V. Samsonova,55.87044534412955,56.934306569343065,1984.0,4.0,51.61290322580645
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1007/bf02869944,0,1984.0,Nanosecond laser flash photolysis of acridine in organic solvents,30.549694,10.1007/bf01141701,4,N Periasamy,L. V. Samsonova,56.44171779141105,67.34693877551021,1984.0,0.0,30.76923076923077
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1007/bf01094659,0,1981.0,"Effect of polarity of medium on thermal stability of 1,4-benzoquinone diazides",30.402046,10.1007/bf01141701,5,L. V. Samsonova,L. V. Samsonova,54.54545454545454,57.64705882352941,1984.0,3.0,100.0
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1021/acs.est.9b01386.s001,0,,The Role of Reactive Nitrogen Species in Sensitized Photolysis of Wastewater-Derived Trace Organic Contaminants,29.177763,10.1007/bf01141701,6,,L. V. Samsonova,41.14832535885168,45.63106796116505,1984.0,,22.22222222222222
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1021/acsanm.1c03376.s001,0,,Dye-Sensitized Lanthanide-Doped Upconversion Nanoparticles for Water Detection in Organic Solvents,28.864326,10.1007/bf01141701,7,,L. V. Samsonova,39.795918367346935,40.816326530612244,1984.0,,22.22222222222222
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1021/acs.est.5c13885.s001,0,,Dual Pathways in 222 nm Far-UVC Photodegradation of Sulfonamides: Direct Photolysis and Radical-Mediated Self-Sensitized Oxidation,28.812357,10.1007/bf01141701,8,,L. V. Samsonova,40.35087719298246,45.6140350877193,1984.0,,22.22222222222222
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1039/d4ra01369g/v1/review2,0,2024.0,"Review for ""Photolysis of tolfenamic acid in aqueous and organic solvents: a kinetic study""",28.772943,10.1007/bf01141701,9,,L. V. Samsonova,42.32804232804233,45.5026455026455,1984.0,40.0,22.22222222222222
"Direct sensitized photolysis of 1,4-benzoquinone diazides in organic solvents L. V. Samsonova 1984",10.1021/acs.jpca.5b10716.s001,0,,"Recombination, Solvation and Reaction of CN Radicals Following Ultraviolet Photolysis of ICN in Organic Solvents",28.767235,10.1007/bf01141701,10,,L. V. Samsonova,36.1904761904762,41.54589371980676,1984.0,,22.22222222222222
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.1111/j.1440-1827.1986.tb02846.x,1,1986.0,"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations",105.89808,10.1111/j.1440-1827.1986.tb02846.x,1,Akitaka Nonomura,Akitaka Nonomura,91.64265129682997,97.84615384615384,1986.0,0.0,100.0
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.3109/01913128609032221,0,1986.0,Hepatic Iron Overload in Renal Transplant Recipients: Ultrastructural Observations,41.556328,10.1111/j.1440-1827.1986.tb02846.x,2,W. Robert Anderson,Akitaka Nonomura,33.460076045627375,50.90909090909091,1986.0,0.0,29.411764705882348
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.53347/rid-6869,0,2009.0,Submassive hepatic necrosis,39.56903,10.1111/j.1440-1827.1986.tb02846.x,3,Natalie Yang,Akitaka Nonomura,15.384615384615385,15.384615384615387,1986.0,23.0,28.57142857142857
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.2165/00128415-199204260-00052,0,1992.0,Piroxicam,37.483757,10.1111/j.1440-1827.1986.tb02846.x,4,&NA;,Akitaka Nonomura,6.315789473684208,6.315789473684205,1986.0,6.0,9.999999999999998
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.1001/archinte.1977.03630190054014,0,1977.0,Aplastic Anemia Associated With Submassive Hepatic Necrosis,34.978886,10.1111/j.1440-1827.1986.tb02846.x,5,Puedsri Watananukul,Akitaka Nonomura,26.66666666666667,26.66666666666667,1986.0,9.0,34.285714285714285
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.1007/bf03287157,0,1976.0,SUBMASSIVE HEPATIC NECROSIS DUE TO PROPYLTHIOURACIL?,34.678425,10.1111/j.1440-1827.1986.tb02846.x,6,,Akitaka Nonomura,35.1931330472103,51.42857142857143,1986.0,10.0,21.052631578947366
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.1159/000202466,0,2009.0,Hepatic Necrosis Associated with Iproniazid Administration. Epidemiological Observations in a Fatal Case,33.455067,10.1111/j.1440-1827.1986.tb02846.x,7,R.A. Joske,Akitaka Nonomura,35.08771929824561,37.89473684210526,1986.0,23.0,15.384615384615385
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.3109/01913129409023223,0,1994.0,Renal Parenchymal Malakoplakia: Ultrastructural Findings in Different Stages of Morphogenesis,32.518517,10.1111/j.1440-1827.1986.tb02846.x,8,Christian August,Akitaka Nonomura,32.846715328467155,32.846715328467155,1986.0,8.0,31.25
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.18535/jmscr/v6i11.18,0,2018.0,Renal Malakoplakia- A Case Report,32.42755,10.1111/j.1440-1827.1986.tb02846.x,9,Dr M.M. Litake,Akitaka Nonomura,19.626168224299068,30.769230769230774,1986.0,32.0,33.333333333333336
"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986",10.1016/0090-4295(89)90254-9,0,1989.0,Prostatic malakoplakia associated with prostatic adenocarcinoma and multiple prostatic abscesses,32.2093,10.1111/j.1440-1827.1986.tb02846.x,10,Stan K. Sujka,Akitaka Nonomura,28.880866425992778,30.711610486891388,1986.0,3.0,34.48275862068966
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1246/bcsj.20220011,1,2022.0,Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles,92.67012,10.1246/bcsj.20220011,1,Akihisa Miyagawa,Akihisa Miyagawa,90.97472924187726,98.82352941176471,2022.0,0.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1177/0263617417748112,0,2018.0,Studies on adsorption of rare earth elements from nitric acid solution with macroporous silica-based bis(2-ethylhexyl)phosphoric acid impregnated polymeric adsorbent,33.215485,10.1246/bcsj.20220011,2,Qiding Shu,Akihisa Miyagawa,48.56230031948881,49.35064935064935,2022.0,4.0,23.076923076923073
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.31003/uspnf_r1716_01_01,0,,Bis(2-ethylhexyl)phosphoric Acid,33.029003,10.1246/bcsj.20220011,3,,Akihisa Miyagawa,34.44444444444444,34.44444444444444,2022.0,,10.526315789473683
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1039/a902146i,0,1999.0,Novel sorbent extraction technique using a chelating agent impregnated porous PTFE filter tube: preconcentration of In(III) with a bis(2-ethylhexyl) hydrogen phosphate (HDEHP) loaded porous PTFE filter tube,32.702126,10.1246/bcsj.20220011,4,Masahiko Murakami,Akihisa Miyagawa,42.93785310734464,46.246246246246244,2022.0,23.0,36.36363636363637
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1006/jcis.2001.7613,0,2001.0,"Electrical Conductivity of Water/Sodium Bis(2-ethylhexyl) Sulfosuccinate/n-Heptane and Water/Sodium Bis(2-ethylhexyl) Phosphate/n-Heptane Systems: The Influences of Water Content, Bis(2-ethylhexyl) Phosphoric Acid, and Temperature",32.36022,10.1246/bcsj.20220011,5,Quan Li,Akihisa Miyagawa,43.91534391534392,46.58385093167702,2022.0,21.0,26.086956521739136
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1081/ss-100100626,0,2000.0,Zinc Ion Removal from Aqueous Solutions Using Modified Silica Impregnated with 2-Ethylhexyl 2-Ethylhexyl Phosphonic Acid,32.292065,10.1246/bcsj.20220011,6,JONG SUNG KIM,Akihisa Miyagawa,45.52238805970149,50.98039215686274,2022.0,22.0,13.793103448275868
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1016/s0379-6779(02)00054-1,0,2002.0,Protonation/plasticization competitions in polyaniline doped with bis(2-ethylhexyl) hydrogen phosphate,32.18381,10.1246/bcsj.20220011,7,Jadwiga Laska,Akihisa Miyagawa,48.0,48.0,2022.0,20.0,34.48275862068966
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1007/s10967-021-07806-9,0,2021.0,Adsorption and separation behavior of strontium and yttrium using a silica-based bis(2-ethylhexyl) hydrogen phosphate adsorbent,31.950954,10.1246/bcsj.20220011,8,Taiga Kawamura,Akihisa Miyagawa,40.0,44.28044280442804,2022.0,1.0,33.333333333333336
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1007/s44211-023-00402-9,0,2023.0,"Eu(III) transfer in single N,N,N’,N’-tetraoctyldiglycolamide-impregnated polymer-coated silica particle using fluorescence microspectroscopy: transfer mechanism and effect of polymer crosslinking degree",31.833847,10.1246/bcsj.20220011,9,Akihisa Miyagawa,Akihisa Miyagawa,37.71428571428571,40.469208211143695,2022.0,1.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated Silica Microparticles Akihisa Miyagawa 2022,10.1246/bcsj.20230087,0,2023.0,Kinetic Mass Transfer Behavior of Eu(III) in Nitrilotriacetamide-Impregnated Polymer-Coated Silica Particles,31.201746,10.1246/bcsj.20220011,10,Akihisa Miyagawa,Akihisa Miyagawa,47.65625,47.65625,2022.0,1.0,100.0
Цельное мировоззрение и религиозный языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,10.24866/1997-2857/2025-1/99-108,1,2025.0,Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского,104.43817,10.24866/1997-2857/2025-1/99-108,1,Марина Владимировна ЖУКОВА,Марина Владимировна ЖУКОВА,80.8080808080808,96.3855421686747,2025.0,0.0,100.0
Цельное мировоззрение и религиозный языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,10.7256/2070-8955.2015.10.15288,0,2015.0,Рахмановская Е.А. Религиозный аспект философии Ф. Ницше,50.515175,10.24866/1997-2857/2025-1/99-108,2,,Марина Владимировна ЖУКОВА,37.125748502994014,45.50898203592814,2025.0,10.0,0.0
Цельное мировоззрение и религиозный языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,10.25991/vrhga.2023.4.4.006,0,2023.0,«БУДУЩЕЕ ЦЕЛЬНОЕ МИРОВОЗЗРЕНИЕ» ПАВЛА ФЛОРЕНСКОГО: ОПЫТ РЕКОНСТРУКЦИИ,49.820118,10.24866/1997-2857/2025-1/99-108,3,Сафонов А.А.,Марина Владимировна ЖУКОВА,12.154696132596687,12.154696132596683,2025.0,2.0,21.052631578947366
Цельное мировоззрение и религиозный языковой аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,10.7256/1812-8696.2014.1.9306,0,2014.0,Рыбакова О.Б. Религиозный аспект легитимации,34.8676,10.24866/1997-2857/2025-1/99-108,4,,Марина Владимировна ЖУКОВА,30.76923076923077,33.33333333333333,2025.0,11.0,0.0
