query,source,candidate_id,label,candidate_year,candidate_title,true_id,candidate_rank,candidate_author,query_author,journal,title_similarity,title_token_set_similarity,query_year,year_difference,first_author_similarity
Andricus breviramuliPujade-Villar n. sp. (Hymenoptera: Cynipidae: Cynipini): New Pest Oaks in Mexico J. Pujade-Villar 2014,crossref,10.11646/zootaxa.5647.5.3,0,2025.0,A new species of Amphibolips (Hymenoptera: Cynipidae: Cynipini) from Mexico,10.3958/059.039.0110,9,VÍCTOR CUESTA-PORTA,J. Pujade-Villar,Zootaxa,56.85279187817258,58.490566037735846,2014.0,11.0,11.428571428571432
Andricus breviramuliPujade-Villar n. sp. (Hymenoptera: Cynipidae: Cynipini): New Pest Oaks in Mexico J. Pujade-Villar 2014,crossref,10.32870/dugesiana.v21i2.4155,0,2014.0,"Re-establishment of Erythres Kinsey, 1937 as a valid genus of gallwasps from Mexico (Hymenoptera: Cynipidae: Cynipini)",10.3958/059.039.0110,10,,J. Pujade-Villar,Dugesiana,53.333333333333336,54.85232067510549,2014.0,0.0,10.526315789473683
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1007/s00703-013-0298-9,1,2014.0,Relative importance of acid coating on ice nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation,10.1007/s00703-013-0298-9,1,Eric Girard,Eric Girard,Meteorology and Atmospheric Physics,92.19330855018588,98.36065573770492,2014.0,0.0,100.0
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1007/s00024-016-1294-z,0,2016.0,Importance of Chemical Composition of Ice Nuclei on the Formation of Arctic Ice Clouds,10.1007/s00703-013-0298-9,2,Setigui Aboubacar Keita,Eric Girard,Pure and Applied Geophysics,51.10132158590308,52.582159624413144,2014.0,2.0,23.529411764705888
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1029/2008gl034250,0,2008.0,Relative importance of dynamical and chemical contributions to Arctic wintertime ozone,10.1007/s00703-013-0298-9,3,S. Tegtmeier,Eric Girard,Geophysical Research Letters,57.268722466960355,67.6923076923077,2014.0,6.0,26.086956521739136
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.5194/acp-2021-686,0,2021.0,Relative importance and interactions of primary and secondary ice production in the Arctic mixed-phase clouds,10.1007/s00703-013-0298-9,4,Xi Zhao,Eric Girard,,56.00000000000001,63.63636363636363,2014.0,7.0,33.333333333333336
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.5194/acp-2018-714-rc1,0,2018.0,Review for &amp;amp;#8220;The relative impact of cloud condensation nuclei and ice nucleating particle concentrations on phase-partitioning in Arctic Mixed-Phase Stratocumulus Clouds&amp;amp;#8221;,10.1007/s00703-013-0298-9,5,,Eric Girard,,53.84615384615385,55.08982035928144,2014.0,4.0,14.28571428571429
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1007/s00382-013-1964-9,0,2014.0,Mixed-phase clouds cause climate model biases in Arctic wintertime temperature inversions,10.1007/s00703-013-0298-9,6,Felix Pithan,Eric Girard,Climate Dynamics,49.56521739130435,53.097345132743364,2014.0,0.0,34.78260869565217
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.5194/acp-2021-686-supplement,0,2021.0,"Supplementary material to ""Relative importance and interactions of primary and secondary ice production in the Arctic mixed-phase clouds""",10.1007/s00703-013-0298-9,7,Xi Zhao,Eric Girard,,48.92086330935251,58.51851851851852,2014.0,7.0,33.333333333333336
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1016/j.atmosres.2004.08.002,0,2005.0,"Effects of arctic sulphuric acid aerosols on wintertime low-level atmospheric ice crystals, humidity and temperature at Alert, Nunavut",10.1007/s00703-013-0298-9,8,Eric Girard,Eric Girard,Atmospheric Research,47.27272727272728,50.92250922509225,2014.0,9.0,100.0
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.5194/egusphere-egu2020-9705,0,2020.0,Two leading modes of wintertime atmospheric circulation drive the recent warm Arctic-cold Eurasia temperature pattern,10.1007/s00703-013-0298-9,9,kunhui Ye,Eric Girard,,49.6124031007752,52.75590551181102,2014.0,6.0,19.999999999999996
Relative importance of acid coating on nuclei in the deposition and contact modes for wintertime Arctic clouds and radiation Eric Girard 2014,crossref,10.1175/1520-0450(1994)033<0890:trioop>2.0.co;2,0,1994.0,The Relative Importance of Oxidation Pathways and Clouds to Atmospheric Ambient Sulfate Production as Predicted by the Regional Acid Deposition Model,10.1007/s00703-013-0298-9,10,John N. McHenry,Eric Girard,Journal of Applied Meteorology,42.75862068965517,53.14685314685315,2014.0,20.0,15.384615384615385
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1007/bf01141701,1,1984.0,"Direct and sensitized photolysis of 1,4-benzoquinone diazides in organic solvents",10.1007/bf01141701,1,L. V. Samsonova,L. V. Samsonova,Bulletin of the Academy of Sciences of the USSR Division of Chemical Science,86.66666666666667,98.11320754716981,1984.0,0.0,100.0
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1021/acs.est.4c01530.s001,0,,Role of Direct and Sensitized Photolysis in the Photomineralization of Dissolved Organic Matter and Model Chromophores to Carbon Dioxide,10.1007/bf01141701,2,,L. V. Samsonova,,45.95744680851064,50.87719298245614,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1007/bf00951892,0,1980.0,"Phenyl-substituted 1,4-benzoquinone diazides. 4. Thermal decomposition of 2,6-diphenyl-1,4-benzoquinone diazide in oxygen-containing organic solvents",10.1007/bf01141701,3,L. G. Plekhanova,L. V. Samsonova,Bulletin of the Academy of Sciences of the USSR Division of Chemical Science,54.83870967741935,54.83870967741935,1984.0,4.0,51.61290322580645
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1007/bf02869944,0,1984.0,Nanosecond laser flash photolysis of acridine in organic solvents,10.1007/bf01141701,4,N Periasamy,L. V. Samsonova,Proceedings / Indian Academy of Sciences,56.09756097560976,63.1578947368421,1984.0,0.0,30.76923076923077
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1007/bf01094659,0,1981.0,"Effect of polarity of medium on thermal stability of 1,4-benzoquinone diazides",10.1007/bf01141701,5,L. V. Samsonova,L. V. Samsonova,Bulletin of the Academy of Sciences of the USSR Division of Chemical Science,51.9774011299435,57.30994152046784,1984.0,3.0,100.0
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1021/acs.est.9b01386.s001,0,,The Role of Reactive Nitrogen Species in Sensitized Photolysis of Wastewater-Derived Trace Organic Contaminants,10.1007/bf01141701,6,,L. V. Samsonova,,40.95238095238095,44.44444444444444,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1021/acsanm.1c03376.s001,0,,Dye-Sensitized Lanthanide-Doped Upconversion Nanoparticles for Water Detection in Organic Solvents,10.1007/bf01141701,7,,L. V. Samsonova,,40.609137055837564,40.609137055837564,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1021/acs.est.5c13885.s001,0,,Dual Pathways in 222 nm Far-UVC Photodegradation of Sulfonamides: Direct Photolysis and Radical-Mediated Self-Sensitized Oxidation,10.1007/bf01141701,8,,L. V. Samsonova,,41.048034934497814,46.2882096069869,1984.0,,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1039/d4ra01369g/v2/review1,0,2024.0,"Review for ""Photolysis of tolfenamic acid in aqueous and organic solvents: a kinetic study""",10.1007/bf01141701,9,,L. V. Samsonova,,42.10526315789473,46.31578947368421,1984.0,40.0,22.22222222222222
"Direct and sensitized photolysis of 1,4-benzoquinone diazides organic solvents L. V. Samsonova 1984",crossref,10.1039/d4ra01369g/v1/review2,0,2024.0,"Review for ""Photolysis of tolfenamic acid in aqueous and organic solvents: a kinetic study""",10.1007/bf01141701,10,,L. V. Samsonova,,42.10526315789473,46.31578947368421,1984.0,40.0,22.22222222222222
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1246/bcsj.20220011,1,2022.0,Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated in a Polymer Layer Coated on Silica Microparticles,10.1246/bcsj.20220011,1,Akihisa Miyagawa,Akihisa Miyagawa,Bulletin of the Chemical Society of Japan,90.97472924187726,98.82352941176471,2022.0,0.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1177/0263617417748112,0,2018.0,Studies on adsorption of rare earth elements from nitric acid solution with macroporous silica-based bis(2-ethylhexyl)phosphoric acid impregnated polymeric adsorbent,10.1246/bcsj.20220011,2,Qiding Shu,Akihisa Miyagawa,Adsorption Science &amp; Technology,48.56230031948881,48.701298701298704,2022.0,4.0,23.076923076923073
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.31003/uspnf_r1716_01_01,0,,Bis(2-ethylhexyl)phosphoric Acid,10.1246/bcsj.20220011,3,,Akihisa Miyagawa,,34.44444444444444,34.44444444444444,2022.0,,10.526315789473683
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1039/a902146i,0,1999.0,Novel sorbent extraction technique using a chelating agent impregnated porous PTFE filter tube: preconcentration of In(III) with a bis(2-ethylhexyl) hydrogen phosphate (HDEHP) loaded porous PTFE filter tube,10.1246/bcsj.20220011,4,Masahiko Murakami,Akihisa Miyagawa,Analytical Communications,42.3728813559322,45.645645645645644,2022.0,23.0,36.36363636363637
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1006/jcis.2001.7613,0,2001.0,"Electrical Conductivity of Water/Sodium Bis(2-ethylhexyl) Sulfosuccinate/n-Heptane and Water/Sodium Bis(2-ethylhexyl) Phosphate/n-Heptane Systems: The Influences of Water Content, Bis(2-ethylhexyl) Phosphoric Acid, and Temperature",10.1246/bcsj.20220011,5,Quan Li,Akihisa Miyagawa,Journal of Colloid and Interface Science,44.44444444444444,46.58385093167702,2022.0,21.0,26.086956521739136
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1081/ss-100100626,0,2000.0,Zinc Ion Removal from Aqueous Solutions Using Modified Silica Impregnated with 2-Ethylhexyl 2-Ethylhexyl Phosphonic Acid,10.1246/bcsj.20220011,6,JONG SUNG KIM,Akihisa Miyagawa,Separation Science and Technology,44.029850746268664,49.411764705882355,2022.0,22.0,13.793103448275868
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1016/s0379-6779(02)00054-1,0,2002.0,Protonation/plasticization competitions in polyaniline doped with bis(2-ethylhexyl) hydrogen phosphate,10.1246/bcsj.20220011,7,Jadwiga Laska,Akihisa Miyagawa,Synthetic Metals,47.199999999999996,47.2,2022.0,20.0,34.48275862068966
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1007/s10967-021-07806-9,0,2021.0,Adsorption and separation behavior of strontium and yttrium using a silica-based bis(2-ethylhexyl) hydrogen phosphate adsorbent,10.1246/bcsj.20220011,8,Taiga Kawamura,Akihisa Miyagawa,Journal of Radioanalytical and Nuclear Chemistry,40.0,43.542435424354245,2022.0,1.0,33.333333333333336
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1007/s44211-023-00402-9,0,2023.0,"Eu(III) transfer in single N,N,N’,N’-tetraoctyldiglycolamide-impregnated polymer-coated silica particle using fluorescence microspectroscopy: transfer mechanism and effect of polymer crosslinking degree",10.1246/bcsj.20220011,9,Akihisa Miyagawa,Akihisa Miyagawa,Analytical Sciences,38.28571428571429,39.882697947214076,2022.0,1.0,100.0
Acid Dissociation Constant of Bis(2-Ethylhexyl) Hydrogen Phosphate Impregnated a Polymer Layer Coated on Silica Microparticles Akihisa Miyagawa 2022,crossref,10.1246/bcsj.20230087,0,2023.0,Kinetic Mass Transfer Behavior of Eu(III) in Nitrilotriacetamide-Impregnated Polymer-Coated Silica Particles,10.1246/bcsj.20220011,10,Akihisa Miyagawa,Akihisa Miyagawa,Bulletin of the Chemical Society of Japan,45.3125,46.875,2022.0,1.0,100.0
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.1111/j.1440-1827.1986.tb02846.x,1,1986.0,"RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Immunocytochemical, Ultrastructural and X‐ray Analytical Observations",10.1111/j.1440-1827.1986.tb02846.x,1,Akitaka Nonomura,Akitaka Nonomura,Acta Pathologica Japonica,87.42514970059881,93.58974358974359,1986.0,0.0,100.0
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.3109/01913128609032221,0,1986.0,Hepatic Iron Overload in Renal Transplant Recipients: Ultrastructural Observations,10.1111/j.1440-1827.1986.tb02846.x,2,W. Robert Anderson,Akitaka Nonomura,Ultrastructural Pathology,38.4,50.90909090909091,1986.0,0.0,29.411764705882348
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.1001/archinte.1977.03630190054014,0,1977.0,Aplastic Anemia Associated With Submassive Hepatic Necrosis,10.1111/j.1440-1827.1986.tb02846.x,3,Puedsri Watananukul,Akitaka Nonomura,Archives of Internal Medicine,27.312775330396477,27.312775330396477,1986.0,9.0,34.285714285714285
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.53347/rid-6869,0,2009.0,Submassive hepatic necrosis,10.1111/j.1440-1827.1986.tb02846.x,4,Natalie Yang,Akitaka Nonomura,Radiopaedia.org,14.358974358974363,14.358974358974365,1986.0,23.0,28.57142857142857
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.18535/jmscr/v6i11.18,0,2018.0,Renal Malakoplakia- A Case Report,10.1111/j.1440-1827.1986.tb02846.x,5,Dr M.M. Litake,Akitaka Nonomura,Journal of Medical Science And clinical Research,20.895522388059707,56.52173913043478,1986.0,32.0,33.333333333333336
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.2165/00128415-199204260-00052,0,1992.0,Piroxicam,10.1111/j.1440-1827.1986.tb02846.x,6,&NA;,Akitaka Nonomura,Reactions Weekly,5.649717514124298,5.649717514124291,1986.0,6.0,9.999999999999998
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.3109/01913129709016374,0,1997.0,Renal Malakoplakia: Report of a Case with Multifocal Involvement,10.1111/j.1440-1827.1986.tb02846.x,7,Josep Lloreta,Akitaka Nonomura,Ultrastructural Pathology,28.44827586206896,40.0,1986.0,11.0,27.586206896551722
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.1007/s40278-020-86197-5,0,2020.0,Mycophenolate-mofetil/prednisone/tacrolimus,10.1111/j.1440-1827.1986.tb02846.x,8,,Akitaka Nonomura,Reactions Weekly,17.061611374407583,17.061611374407576,1986.0,34.0,21.052631578947366
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.1186/s12879-024-10144-2,0,2024.0,A rare case of prostatic malakoplakia with multidrug-resistant Escherichia coli: a case report,10.1111/j.1440-1827.1986.tb02846.x,9,Qing Yang,Akitaka Nonomura,BMC Infectious Diseases,30.534351145038162,29.57198443579766,1986.0,38.0,24.0
RENAL AND PROSTATIC MALAKOPLAKIA ASSOCIATED WITH SUBMASSIVE HEPATIC NECROSIS: A Case Report with Ultrastructural and X‐ray Analytical Observations Akitaka Nonomura 1986,crossref,10.1007/bf03287157,0,1976.0,SUBMASSIVE HEPATIC NECROSIS DUE TO PROPYLTHIOURACIL?,10.1111/j.1440-1827.1986.tb02846.x,10,,Akitaka Nonomura,InPharma,37.272727272727266,51.42857142857143,1986.0,10.0,21.052631578947366
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.24866/1997-2857/2025-1/99-108,1,2025.0,Цельное мировоззрение и религиозный опыт: языковой аспект в философии П.А. Флоренского,10.24866/1997-2857/2025-1/99-108,1,Марина Владимировна ЖУКОВА,Марина Владимировна ЖУКОВА,Гуманитарные исследования  в Восточной Сибири и на Дальнем Востоке,78.97435897435898,94.47852760736197,2025.0,0.0,100.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25991/vrhga.2023.4.4.006,0,2023.0,«БУДУЩЕЕ ЦЕЛЬНОЕ МИРОВОЗЗРЕНИЕ» ПАВЛА ФЛОРЕНСКОГО: ОПЫТ РЕКОНСТРУКЦИИ,10.24866/1997-2857/2025-1/99-108,2,Сафонов А.А.,Марина Владимировна ЖУКОВА,ВЕСТНИК РУССКОЙ ХРИСТИАНСКОЙ ГУМАНИТАРНОЙ АКАДЕМИИ,13.48314606741573,13.483146067415731,2025.0,2.0,21.052631578947366
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/2070-8955.2015.10.15288,0,2015.0,Рахмановская Е.А. Религиозный аспект философии Ф. Ницше,10.24866/1997-2857/2025-1/99-108,3,,Марина Владимировна ЖУКОВА,Психология и Психотехника,37.80487804878049,45.1219512195122,2025.0,10.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/1812-8696.2014.1.9306,0,2014.0,Рыбакова О.Б. Религиозный аспект легитимации,10.24866/1997-2857/2025-1/99-108,4,,Марина Владимировна ЖУКОВА,Политика и Общество,31.372549019607842,35.294117647058826,2025.0,11.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.7256/2409-7144.2017.3.22155,0,2017.0,"Бобков А.И., Кармадонов О.А. Религиозный опыт как фундирующее начало этнической субъектности",10.24866/1997-2857/2025-1/99-108,5,,Марина Владимировна ЖУКОВА,Социодинамика,36.81592039800995,36.81592039800995,2025.0,8.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.47132/2588-0276_2024_2_10,0,2024.0,Metaphysics of Unity and the Christian Worldview: Experience of Interpretation in the Works of E. N. Trubetskoy and Priest Pavel Florensky,10.24866/1997-2857/2025-1/99-108,6,Н.Н. Павлюченков,Марина Владимировна ЖУКОВА,Русско-Византийский вестник,11.336032388663963,12.017167381974247,2025.0,1.0,14.28571428571429
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25136/2409-7144.2017.9.21348,0,2017.0,Тимкук Д.А. Диалогический аспект Африканского коммунитаризма в философии убунту,10.24866/1997-2857/2025-1/99-108,7,,Марина Владимировна ЖУКОВА,Социодинамика,45.74468085106383,46.808510638297875,2025.0,8.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.25136/2409-8728.2018.3.25734,0,2018.0,Нехорошева К.И. Роль философии в развитии критического мышления: опыт Франции,10.24866/1997-2857/2025-1/99-108,8,,Марина Владимировна ЖУКОВА,Философская мысль,45.16129032258065,46.236559139784944,2025.0,7.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.22394/2074-7306-2019-1-4-154-159,0,2019.0,ON THE ISSUE OF CRIMINAL LIABILITY OF A LEGAL ENTITY: RUSSIAN AND FOREIGN EXPERIENCE,10.24866/1997-2857/2025-1/99-108,9,,Марина Владимировна ЖУКОВА,NORTH CAUCASUS LEGAL VESTNIK,13.471502590673579,12.631578947368425,2025.0,6.0,0.0
Цельное мировоззрение и религиозный опыт: аспект в философии П.А. Флоренского Марина Владимировна ЖУКОВА 2025,crossref,10.26178/ae.2019.49.26.006,0,2019.0,Эффективность применения препаратов с физиологически активными свойствами при выращивании картофеля (Solanum tuberosum L.),10.24866/1997-2857/2025-1/99-108,10,Лукьянова Марина Владимировна,Марина Владимировна ЖУКОВА,ПРОБЛЕМЫ АГРОХИМИИ И ЭКОЛОГИИ,32.9004329004329,32.900432900432904,2025.0,6.0,72.72727272727273
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.1007/s13226-025-00763-z,1,2025.0,Recurrence relation for restrained domination polynomial of graphs,10.1007/s13226-025-00763-z,1,S. Velmurugan,S. Velmurugan,Indian Journal of Pure and Applied Mathematics,85.71428571428572,90.9090909090909,2025.0,0.0,100.0
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.1142/s179383092250118x,0,2023.0,Restrained domination polynomial of join and corona of graphs,10.1007/s13226-025-00763-z,2,S. Velmurugan,S. Velmurugan,"Discrete Mathematics, Algorithms and Applications",53.333333333333336,69.66292134831461,2025.0,2.0,100.0
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.1007/978-3-030-51117-3_5,0,2020.0,Restrained and Total Restrained Domination in Graphs,10.1007/s13226-025-00763-z,3,Johannes H. Hattingh,S. Velmurugan,Developments in Mathematics,47.61904761904761,45.21739130434783,2025.0,5.0,30.303030303030297
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.26524/cm10,0,2017.0,Restrained Domination Number of Some Path Related Graphs,10.1007/s13226-025-00763-z,4,Vaidya S K,S. Velmurugan,Journal of Computational Mathematica,50.76923076923077,55.38461538461539,2025.0,8.0,34.78260869565217
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.12988/ijma.2015.57180,0,2015.0,Restrained locating-domination and restrained differentiating-domination in graphs,10.1007/s13226-025-00763-z,5,Stephanie A. Omega,S. Velmurugan,International Journal of Mathematical Analysis,58.97435897435898,58.97435897435897,2025.0,10.0,38.70967741935484
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.1007/s10587-005-0029-6,0,2005.0,Remarks on restrained domination and total restrained domination in graphs,10.1007/s13226-025-00763-z,6,Bohdan Zelinka,S. Velmurugan,Czechoslovak Mathematical Journal,62.16216216216216,70.0,2025.0,20.0,29.629629629629626
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.1080/09720529.2019.1681693,0,2019.0,Restrained domination polynomial in graphs,10.1007/s13226-025-00763-z,7,K. Kayathri,S. Velmurugan,Journal of Discrete Mathematical Sciences and Cryptography,58.62068965517242,80.0,2025.0,6.0,25.0
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.36948/ijfmr.2025.v07i02.41412,0,2025.0,Doubly Restrained Domination in Graphs,10.1007/s13226-025-00763-z,8,Jessa Mae Leuveras,S. Velmurugan,International Journal For Multidisciplinary Research,48.21428571428571,48.214285714285715,2025.0,0.0,32.25806451612904
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.2298/fil2501267s,0,2025.0,Total domination and minimal total domination polynomial of H-join graphs,10.1007/s13226-025-00763-z,9,Manikandan Subramanian,S. Velmurugan,Filomat,58.50340136054422,66.66666666666666,2025.0,0.0,28.57142857142857
relation for restrained domination polynomial of graphs S. Velmurugan 2025,crossref,10.2298/fil2524519a,0,2025.0,Domination and minimal domination polynomial of H-generalized join graphs,10.1007/s13226-025-00763-z,10,A. Selvakumar,S. Velmurugan,Filomat,50.34013605442177,62.585034013605444,2025.0,0.0,46.15384615384615
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1484/j.bpm.5.113341,1,2016.0,"The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Manuscripts, Printings and the Textual Tradition",10.1484/j.bpm.5.113341,1,Christopher D. Schabel,Christopher D. Schabel,Bulletin de Philosophie Médiévale,86.10169491525423,95.13108614232209,2016.0,0.0,100.0
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.1484/j.bpm.5.110807,0,2015.0,"The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part I: Author, Text and Reception",10.1484/j.bpm.5.113341,2,Christopher D. Schabel,Christopher D. Schabel,Bulletin de Philosophie Médiévale,75.73529411764706,87.5,2016.0,1.0,100.0
The Quaestiones libri Physicorum by Franciscus Marbres (alias Johannes Canonicus). Part II: Printings and the Textual Tradition Christopher D. Schabel 2016,crossref,10.2307/j.ctv4rftdw.32,0,2018.0,Appendix 2:,10.1484/j.bpm.5.113341,3,,Christopher D. Schabel,Quaestiones de ente,8.433734939759042,8.433734939759034,2016.0,2.0,7.9999999999999964
